"period","region","component","route","value","color"
2045,"OAS","Iron Ore","BF-BOF",24.1369356769959,"#7e433d"
2045,"OAS","Iron Ore","BF-BOF CCS",36.225772259042,"#7e433d"
2045,"OAS","Liquids","BF-BOF",2.0887577819512,"#11522b"
2045,"OAS","Liquids","BF-BOF CCS",3.1348993395786,"#11522b"
2045,"OAS","Non-H2 Gases","BF-BOF",7.8679718838982,"#85b3dd"
2045,"OAS","Non-H2 Gases","BF-BOF CCS",71.0323255955478,"#85b3dd"
2045,"OAS","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"OAS","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"OAS","OPEX","BF-BOF",7.92815123447525,"#cccccc"
2045,"OAS","OPEX","BF-BOF CCS",18.142898327131,"#cccccc"
2045,"OAS","OPEX","DRI-EAF H2",1.58130194653368,"#cccccc"
2045,"OAS","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"OAS","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"OAS","OPEX","Scrap EAF",16.4623291025991,"#cccccc"
2045,"OAS","Solids","BF-BOF",33.6822513370311,"#76512c"
2045,"OAS","Solids","BF-BOF CCS",50.551800876281,"#76512c"
2045,"REF","BOF Scrap","BF-BOF",3.10091592621411e-08,"#fe0404"
2045,"REF","BOF Scrap","BF-BOF CCS",9.23532289245756e-09,"#fe0404"
2045,"REF","CAPEX","BF-BOF",6.79259151923507,"#7b7878"
2045,"REF","CAPEX","BF-BOF CCS",4.81523515800559,"#7b7878"
2045,"REF","CAPEX","DRI-EAF H2",21.9951913784173,"#7b7878"
2045,"REF","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"REF","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"REF","CAPEX","Scrap EAF",19.0751232268251,"#7b7878"
2045,"REF","DRI Pellets","DRI-EAF H2",58.7298329081557,"#7d2222"
2045,"REF","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"REF","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"REF","EAF Scrap","Scrap EAF",142.189833950747,"#a45353"
2045,"REF","Electricity","BF-BOF",3.39030241405946,"#d7cb1b"
2045,"REF","Electricity","BF-BOF CCS",2.95703171730047,"#d7cb1b"
2045,"REF","Electricity","DRI-EAF H2",31.7008906444657,"#d7cb1b"
2045,"REF","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"REF","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"REF","Electricity","Scrap EAF",137.153217889302,"#d7cb1b"
2045,"REF","Emission Cost","BF-BOF",222.382304130029,"#444444"
2045,"REF","Emission Cost","BF-BOF CCS",29.4126739023169,"#444444"
2045,"REF","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"REF","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"REF","Hydrogen","DRI-EAF H2",124.581253005314,"#33efef"
2045,"REF","Iron Ore","BF-BOF",21.6653832972996,"#7e433d"
2045,"REF","Iron Ore","BF-BOF CCS",6.45250677865697,"#7e433d"
2045,"REF","Liquids","BF-BOF",0.373947935461468,"#11522b"
2045,"REF","Liquids","BF-BOF CCS",0.111371285488895,"#11522b"
2045,"REF","Non-H2 Gases","BF-BOF",21.1877467861941,"#85b3dd"
2045,"REF","Non-H2 Gases","BF-BOF CCS",26.9371203707504,"#85b3dd"
2045,"REF","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"REF","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"REF","OPEX","BF-BOF",7.11633148600425,"#cccccc"
2045,"REF","OPEX","BF-BOF CCS",4.29869286130443,"#cccccc"
2045,"REF","OPEX","DRI-EAF H2",17.1667231012809,"#cccccc"
2045,"REF","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"REF","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"REF","OPEX","Scrap EAF",14.8876794442913,"#cccccc"
2045,"REF","Solids","BF-BOF",-74.7190411375417,"#76512c"
2045,"REF","Solids","BF-BOF CCS",-22.2532467032249,"#76512c"
2045,"SSA","BOF Scrap","BF-BOF",7.68960332447508e-10,"#fe0404"
2045,"SSA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2045,"SSA","CAPEX","BF-BOF",0.16844163328182,"#7b7878"
2045,"SSA","CAPEX","BF-BOF CCS",0,"#7b7878"
2045,"SSA","CAPEX","DRI-EAF H2",48.1579349462028,"#7b7878"
2045,"SSA","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"SSA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"SSA","CAPEX","Scrap EAF",13.3625181672464,"#7b7878"
2045,"SSA","DRI Pellets","DRI-EAF H2",128.587536427057,"#7d2222"
2045,"SSA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"SSA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"SSA","EAF Scrap","Scrap EAF",99.6069182238696,"#a45353"
2045,"SSA","Electricity","BF-BOF",0.0279723391785784,"#d7cb1b"
2045,"SSA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2045,"SSA","Electricity","DRI-EAF H2",44.2582991997142,"#d7cb1b"
2045,"SSA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"SSA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"SSA","Electricity","Scrap EAF",127.900557349558,"#d7cb1b"
2045,"SSA","Emission Cost","BF-BOF",2.69071629188031,"#444444"
2045,"SSA","Emission Cost","BF-BOF CCS",0,"#444444"
2045,"SSA","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"SSA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"SSA","Hydrogen","DRI-EAF H2",169.380898741442,"#33efef"
2045,"SSA","Iron Ore","BF-BOF",0.537254822101355,"#7e433d"
2045,"SSA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2045,"SSA","Liquids","BF-BOF",0.0325479493037196,"#11522b"
2045,"SSA","Liquids","BF-BOF CCS",0,"#11522b"
2045,"SSA","Non-H2 Gases","BF-BOF",0.0257342281428286,"#85b3dd"
2045,"SSA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2045,"SSA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"SSA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"SSA","OPEX","BF-BOF",0.176469686876208,"#cccccc"
2045,"SSA","OPEX","BF-BOF CCS",0,"#cccccc"
2045,"SSA","OPEX","DRI-EAF H2",37.5861214448068,"#cccccc"
2045,"SSA","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"SSA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"SSA","OPEX","Scrap EAF",10.4291272290562,"#cccccc"
2045,"SSA","Solids","BF-BOF",-0.647814967960982,"#76512c"
2045,"SSA","Solids","BF-BOF CCS",0,"#76512c"
2045,"USA","BOF Scrap","BF-BOF",2.73927017558763e-09,"#fe0404"
2045,"USA","BOF Scrap","BF-BOF CCS",3.37160124166824e-08,"#fe0404"
2045,"USA","CAPEX","BF-BOF",0.600040239927013,"#7b7878"
2045,"USA","CAPEX","BF-BOF CCS",13.3805342715027,"#7b7878"
2045,"USA","CAPEX","DRI-EAF H2",12.490267779057,"#7b7878"
2045,"USA","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"USA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"USA","CAPEX","Scrap EAF",23.8016898346711,"#7b7878"
2045,"USA","DRI Pellets","DRI-EAF H2",33.3505322605163,"#7d2222"
2045,"USA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"USA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"USA","EAF Scrap","Scrap EAF",177.422619245766,"#a45353"
2045,"USA","Electricity","BF-BOF",0.0717126178310001,"#d7cb1b"
2045,"USA","Electricity","BF-BOF CCS",3.78642553685775,"#d7cb1b"
2045,"USA","Electricity","DRI-EAF H2",12.5026356448164,"#d7cb1b"
2045,"USA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"USA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"USA","Electricity","Scrap EAF",51.098866673406,"#d7cb1b"
2045,"USA","Emission Cost","BF-BOF",12.5825242391367,"#444444"
2045,"USA","Emission Cost","BF-BOF CCS",65.5468670760917,"#444444"
2045,"USA","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"USA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"USA","Hydrogen","DRI-EAF H2",29.6813728387429,"#33efef"
2045,"USA","Iron Ore","BF-BOF",1.91386479740597,"#7e433d"
2045,"USA","Iron Ore","BF-BOF CCS",23.5565990708998,"#7e433d"
2045,"USA","Liquids","BF-BOF",0.0677033985667319,"#11522b"
2045,"USA","Liquids","BF-BOF CCS",0.833320001462742,"#11522b"
2045,"USA","Non-H2 Gases","BF-BOF",2.97268366891653,"#85b3dd"
2045,"USA","Non-H2 Gases","BF-BOF CCS",75.1718390914594,"#85b3dd"
2045,"USA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"USA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"USA","OPEX","BF-BOF",0.628638604304446,"#cccccc"
2045,"USA","OPEX","BF-BOF CCS",12.4164881381938,"#cccccc"
2045,"USA","OPEX","DRI-EAF H2",9.74835657189677,"#cccccc"
2045,"USA","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"USA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"USA","OPEX","Scrap EAF",18.5766521283968,"#cccccc"
2045,"USA","Solids","BF-BOF",-4.36609315741772,"#76512c"
2045,"USA","Solids","BF-BOF CCS",-53.7395881646865,"#76512c"
2050,"CAZ","BOF Scrap","BF-BOF",0,"#fe0404"
2050,"CAZ","BOF Scrap","BF-BOF CCS",6.35647519272699e-08,"#fe0404"
2050,"CAZ","CAPEX","BF-BOF",0,"#7b7878"
2050,"CAZ","CAPEX","BF-BOF CCS",22.1451944338365,"#7b7878"
2050,"CAZ","CAPEX","DRI-EAF H2",2.48253547813295,"#7b7878"
2050,"CAZ","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"CAZ","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"CAZ","CAPEX","Scrap EAF",24.2307841198575,"#7b7878"
2050,"CAZ","DRI Pellets","DRI-EAF H2",6.62867129959965,"#7d2222"
2050,"CAZ","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"CAZ","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"CAZ","EAF Scrap","Scrap EAF",180.621175,"#a45353"
2050,"CAZ","Electricity","BF-BOF",0,"#d7cb1b"
2050,"CAZ","Electricity","BF-BOF CCS",5.36060778811586,"#d7cb1b"
2050,"CAZ","Electricity","DRI-EAF H2",1.99750669277726,"#d7cb1b"
2050,"CAZ","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"CAZ","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"CAZ","Electricity","Scrap EAF",67.93116677891,"#d7cb1b"
2050,"CAZ","Emission Cost","BF-BOF",0,"#444444"
2050,"CAZ","Emission Cost","BF-BOF CCS",109.403369981492,"#444444"
2050,"CAZ","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"CAZ","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"CAZ","Hydrogen","DRI-EAF H2",3.94103468001439,"#33efef"
2050,"CAZ","Iron Ore","BF-BOF",0,"#7e433d"
2050,"CAZ","Iron Ore","BF-BOF CCS",44.411223892272,"#7e433d"
2050,"CAZ","Liquids","BF-BOF",0,"#11522b"
2050,"CAZ","Liquids","BF-BOF CCS",1.71327610826554,"#11522b"
2050,"CAZ","Non-H2 Gases","BF-BOF",0,"#85b3dd"
2050,"CAZ","Non-H2 Gases","BF-BOF CCS",70.4248721540155,"#85b3dd"
2050,"CAZ","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"CAZ","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"CAZ","OPEX","BF-BOF",0,"#cccccc"
2050,"CAZ","OPEX","BF-BOF CCS",21.0040562593652,"#cccccc"
2050,"CAZ","OPEX","DRI-EAF H2",1.93755982428196,"#cccccc"
2050,"CAZ","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"CAZ","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"CAZ","OPEX","Scrap EAF",18.91155,"#cccccc"
2050,"CAZ","Solids","BF-BOF",0,"#76512c"
2050,"CAZ","Solids","BF-BOF CCS",-71.7403644314487,"#76512c"
2050,"CHA","BOF Scrap","BF-BOF",9.03326701929798e-08,"#fe0404"
2050,"CHA","BOF Scrap","BF-BOF CCS",3.37487188156066e-08,"#fe0404"
2050,"CHA","CAPEX","BF-BOF",19.7874738968439,"#7b7878"
2050,"CHA","CAPEX","BF-BOF CCS",11.6468183113364,"#7b7878"
2050,"CHA","CAPEX","DRI-EAF H2",0,"#7b7878"
2050,"CHA","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"CHA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"CHA","CAPEX","Scrap EAF",16.4714513248595,"#7b7878"
2050,"CHA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2050,"CHA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"CHA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"CHA","EAF Scrap","Scrap EAF",122.781535980641,"#a45353"
2050,"CHA","Electricity","BF-BOF",6.06043563127604,"#d7cb1b"
2050,"CHA","Electricity","BF-BOF CCS",3.94395589604038,"#d7cb1b"
2050,"CHA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2050,"CHA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"CHA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"CHA","Electricity","Scrap EAF",80.9903813192701,"#d7cb1b"
2050,"CHA","Emission Cost","BF-BOF",385.58266448721,"#444444"
2050,"CHA","Emission Cost","BF-BOF CCS",97.6140312180639,"#444444"
2050,"CHA","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"CHA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"CHA","Hydrogen","DRI-EAF H2",0,"#33efef"
2050,"CHA","Iron Ore","BF-BOF",63.1133500735978,"#7e433d"
2050,"CHA","Iron Ore","BF-BOF CCS",23.5794502763445,"#7e433d"
2050,"CHA","Liquids","BF-BOF",0.543697403751974,"#11522b"
2050,"CHA","Liquids","BF-BOF CCS",0.203127957590549,"#11522b"
2050,"CHA","Non-H2 Gases","BF-BOF",3.26875929359013,"#85b3dd"
2050,"CHA","Non-H2 Gases","BF-BOF CCS",17.704242838012,"#85b3dd"
2050,"CHA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"CHA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"CHA","OPEX","BF-BOF",20.7305596283604,"#cccccc"
2050,"CHA","OPEX","BF-BOF CCS",11.0652783261497,"#cccccc"
2050,"CHA","OPEX","DRI-EAF H2",0,"#cccccc"
2050,"CHA","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"CHA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"CHA","OPEX","Scrap EAF",12.8555755258191,"#cccccc"
2050,"CHA","Solids","BF-BOF",-99.6866656386036,"#76512c"
2050,"CHA","Solids","BF-BOF CCS",-37.243416375442,"#76512c"
2050,"EUR","BOF Scrap","BF-BOF",3.98311149878529e-08,"#fe0404"
2050,"EUR","BOF Scrap","BF-BOF CCS",9.48512723416593e-09,"#fe0404"
2050,"EUR","CAPEX","BF-BOF",8.72505093030651,"#7b7878"
2050,"EUR","CAPEX","BF-BOF CCS",3.68746172460159,"#7b7878"
2050,"EUR","CAPEX","DRI-EAF H2",5.41412652062555,"#7b7878"
2050,"EUR","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"EUR","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"EUR","CAPEX","Scrap EAF",25.0273756555538,"#7b7878"
2050,"EUR","DRI Pellets","DRI-EAF H2",14.4563755063282,"#7d2222"
2050,"EUR","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"EUR","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"EUR","EAF Scrap","Scrap EAF",186.559129729851,"#a45353"
2050,"EUR","Electricity","BF-BOF",3.12855853494511,"#d7cb1b"
2050,"EUR","Electricity","BF-BOF CCS",2.28045249299694,"#d7cb1b"
2050,"EUR","Electricity","DRI-EAF H2",10.6724777402331,"#d7cb1b"
2050,"EUR","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"EUR","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"EUR","Electricity","Scrap EAF",139.176948152674,"#d7cb1b"
2050,"EUR","Emission Cost","BF-BOF",205.372584044874,"#444444"
2050,"EUR","Emission Cost","BF-BOF CCS",27.3681470411634,"#444444"
2050,"EUR","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"EUR","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"EUR","Hydrogen","DRI-EAF H2",26.6182647004122,"#33efef"
2050,"EUR","Iron Ore","BF-BOF",27.8290799849007,"#7e433d"
2050,"EUR","Iron Ore","BF-BOF CCS",6.62703930198949,"#7e433d"
2050,"EUR","Liquids","BF-BOF",1.96913795129963,"#11522b"
2050,"EUR","Liquids","BF-BOF CCS",0.468917930502268,"#11522b"
2050,"EUR","Non-H2 Gases","BF-BOF",20.3266939884477,"#85b3dd"
2050,"EUR","Non-H2 Gases","BF-BOF CCS",20.1717030794189,"#85b3dd"
2050,"EUR","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"EUR","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"EUR","OPEX","BF-BOF",9.14089335071971,"#cccccc"
2050,"EUR","OPEX","BF-BOF CCS",3.43311287088929,"#cccccc"
2050,"EUR","OPEX","DRI-EAF H2",4.22559682322564,"#cccccc"
2050,"EUR","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"EUR","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"EUR","OPEX","Scrap EAF",19.5332707244462,"#cccccc"
2050,"EUR","Solids","BF-BOF",-44.1301513527882,"#76512c"
2050,"EUR","Solids","BF-BOF CCS",-10.5088722866997,"#76512c"
2050,"IND","BOF Scrap","BF-BOF",7.19896039711594e-08,"#fe0404"
2050,"IND","BOF Scrap","BF-BOF CCS",3.1525618371655e-08,"#fe0404"
2050,"IND","CAPEX","BF-BOF",15.7694044289876,"#7b7878"
2050,"IND","CAPEX","BF-BOF CCS",15.6375558739082,"#7b7878"
2050,"IND","CAPEX","DRI-EAF H2",9.94488462383807,"#7b7878"
2050,"IND","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"IND","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"IND","CAPEX","Scrap EAF",15.113143486192,"#7b7878"
2050,"IND","DRI Pellets","DRI-EAF H2",26.5540500284987,"#7d2222"
2050,"IND","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"IND","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"IND","EAF Scrap","Scrap EAF",112.656434101219,"#a45353"
2050,"IND","Electricity","BF-BOF",4.74928330262022,"#d7cb1b"
2050,"IND","Electricity","BF-BOF CCS",6.98344215711545,"#d7cb1b"
2050,"IND","Electricity","DRI-EAF H2",11.5417512702981,"#d7cb1b"
2050,"IND","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"IND","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"IND","Electricity","Scrap EAF",68.3780666347467,"#d7cb1b"
2050,"IND","Emission Cost","BF-BOF",606.703057160193,"#444444"
2050,"IND","Emission Cost","BF-BOF CCS",86.940708936493,"#444444"
2050,"IND","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"IND","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"IND","Hydrogen","DRI-EAF H2",45.9368931563269,"#33efef"
2050,"IND","Iron Ore","BF-BOF",50.2974734100637,"#7e433d"
2050,"IND","Iron Ore","BF-BOF CCS",22.0262213474516,"#7e433d"
2050,"IND","Liquids","BF-BOF",0.262179624706182,"#11522b"
2050,"IND","Liquids","BF-BOF CCS",0.114813449961777,"#11522b"
2050,"IND","Non-H2 Gases","BF-BOF",4.04229995136524,"#85b3dd"
2050,"IND","Non-H2 Gases","BF-BOF CCS",70.7201805534783,"#85b3dd"
2050,"IND","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"IND","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"IND","OPEX","BF-BOF",16.5209859794685,"#cccccc"
2050,"IND","OPEX","BF-BOF CCS",14.0498423842771,"#cccccc"
2050,"IND","OPEX","DRI-EAF H2",7.76174563223547,"#cccccc"
2050,"IND","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"IND","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"IND","OPEX","Scrap EAF",11.7954486030052,"#cccccc"
2050,"IND","Solids","BF-BOF",-6.00466462435338,"#76512c"
2050,"IND","Solids","BF-BOF CCS",-2.62955697704602,"#76512c"
2050,"JPN","BOF Scrap","BF-BOF",1.69735639664015e-08,"#fe0404"
2050,"JPN","BOF Scrap","BF-BOF CCS",3.61223852662119e-08,"#fe0404"
2050,"JPN","CAPEX","BF-BOF",3.7180784449753,"#7b7878"
2050,"JPN","CAPEX","BF-BOF CCS",13.9498237109826,"#7b7878"
2050,"JPN","CAPEX","DRI-EAF H2",18.2879186078505,"#7b7878"
2050,"JPN","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"JPN","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"JPN","CAPEX","Scrap EAF",18.8233259542405,"#7b7878"
2050,"JPN","DRI Pellets","DRI-EAF H2",48.8309642593479,"#7d2222"
2050,"JPN","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"JPN","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"JPN","EAF Scrap","Scrap EAF",140.31288605624,"#a45353"
2050,"JPN","Electricity","BF-BOF",1.10904840683853,"#d7cb1b"
2050,"JPN","Electricity","BF-BOF CCS",6.21149799777364,"#d7cb1b"
2050,"JPN","Electricity","DRI-EAF H2",24.1097861166517,"#d7cb1b"
2050,"JPN","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"JPN","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"JPN","Electricity","Scrap EAF",95.7412179783376,"#d7cb1b"
2050,"JPN","Emission Cost","BF-BOF",91.19274130642,"#444444"
2050,"JPN","Emission Cost","BF-BOF CCS",98.3051686729483,"#444444"
2050,"JPN","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"JPN","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"JPN","Hydrogen","DRI-EAF H2",43.7016162938927,"#33efef"
2050,"JPN","Iron Ore","BF-BOF",11.8590370717433,"#7e433d"
2050,"JPN","Iron Ore","BF-BOF CCS",25.2378761961692,"#7e433d"
2050,"JPN","Liquids","BF-BOF",0.383674530305142,"#11522b"
2050,"JPN","Liquids","BF-BOF CCS",0.81651910158344,"#11522b"
2050,"JPN","Non-H2 Gases","BF-BOF",2.48781072587901,"#85b3dd"
2050,"JPN","Non-H2 Gases","BF-BOF CCS",44.2810651691087,"#85b3dd"
2050,"JPN","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"JPN","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"JPN","OPEX","BF-BOF",3.89528483061073,"#cccccc"
2050,"JPN","OPEX","BF-BOF CCS",13.0016429664552,"#cccccc"
2050,"JPN","OPEX","DRI-EAF H2",14.2732849848166,"#cccccc"
2050,"JPN","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"JPN","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"JPN","OPEX","Scrap EAF",14.6911576690656,"#cccccc"
2050,"JPN","Solids","BF-BOF",-45.1790794526139,"#76512c"
2050,"JPN","Solids","BF-BOF CCS",-96.1481110973834,"#76512c"
2050,"LAM","BOF Scrap","BF-BOF",7.60698755609901e-09,"#fe0404"
2050,"LAM","BOF Scrap","BF-BOF CCS",7.07335068441786e-10,"#fe0404"
2050,"LAM","CAPEX","BF-BOF",1.66631925501992,"#7b7878"
2050,"LAM","CAPEX","BF-BOF CCS",0.294269035801216,"#7b7878"
2050,"LAM","CAPEX","DRI-EAF H2",27.6171733142156,"#7b7878"
2050,"LAM","CAPEX","DRI-EAF NG",0,"#7b7878"
2050,"LAM","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2050,"LAM","CAPEX","Scrap EAF",21.2762038764347,"#7b7878"
2050,"LAM","DRI Pellets","DRI-EAF H2",73.7412076228165,"#7d2222"
2050,"LAM","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2050,"LAM","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2050,"LAM","EAF Scrap","Scrap EAF",158.597135143961,"#a45353"
2050,"LAM","Electricity","BF-BOF",0,"#d7cb1b"
2050,"LAM","Electricity","BF-BOF CCS",0,"#d7cb1b"
2050,"LAM","Electricity","DRI-EAF H2",0,"#d7cb1b"
2050,"LAM","Electricity","DRI-EAF NG",0,"#d7cb1b"
2050,"LAM","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2050,"LAM","Electricity","Scrap EAF",0,"#d7cb1b"
2050,"LAM","Emission Cost","BF-BOF",42.3723694408831,"#444444"
2050,"LAM","Emission Cost","BF-BOF CCS",3.94011772497809,"#444444"
2050,"LAM","Emission Cost","DRI-EAF NG",0,"#444444"
2050,"LAM","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2050,"LAM","Hydrogen","DRI-EAF H2",0,"#33efef"
2050,"LAM","Iron Ore","BF-BOF",5.31482649198706,"#7e433d"
2050,"LAM","Iron Ore","BF-BOF CCS",0.494198673619726,"#7e433d"
2050,"LAM","Liquids","BF-BOF",-0.0356650445379243,"#11522b"
2050,"LAM","Liquids","BF-BOF CCS",-0.0033163110276138,"#11522b"
2050,"LAM","Non-H2 Gases","BF-BOF",-0.000686432903360902,"#85b3dd"
2050,"LAM","Non-H2 Gases","BF-BOF CCS",-0.00019050945196952,"#85b3dd"
2050,"LAM","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2050,"LAM","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2050,"LAM","OPEX","BF-BOF",1.74573727076831,"#cccccc"
2050,"LAM","OPEX","BF-BOF CCS",0.271068231445775,"#cccccc"
2050,"LAM","OPEX","DRI-EAF H2",21.5545461264059,"#cccccc"
2050,"LAM","OPEX","DRI-EAF NG",0,"#cccccc"
2050,"LAM","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2050,"LAM","OPEX","Scrap EAF",16.6055704771702,"#cccccc"
2050,"LAM","Solids","BF-BOF",-42.3360179634418,"#76512c"
2050,"LAM","Solids","BF-BOF CCS",-3.93661090449851,"#76512c"
2050,"MEA","BOF Scrap","BF-BOF",4.33572301065646e-10,"#fe0404"
2050,"MEA","BOF Scrap","BF-BOF CCS",1.97021848960523e-11,"#fe0404"
2050,"MEA","CAPEX","BF-BOF",0.0949745044777585,"#7b7878"
2050,"MEA","CAPEX","BF-BOF CCS",0.0154114912946673,"#7b7878"
